created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Feb 12 13:03:57 +0000 2024;1757027763524141382;"[NEWS EXPLAINED]  Pengamat Militer Connie Rahakundini Bakrie mengatakan Prabowo pernah bilang kalau ia hanya akan jadi presiden 3 tahun sebelum diteruskan oleh Gibran. Lalu, Gibran akan pemilu lagi hingga jadi presiden selama 12 tahun. https://t.co/sZftxru2Jg";0;3;2;10;in;903229236051247104;1757027763524141382;eradotid;https://twitter.com/eradotid/status/1757027763524141382
Mon Feb 12 13:02:54 +0000 2024;1757027498247020678;"[IKLAN LAYANAN MASYARAKAT] ­— AJAKAN TIDAK GOLPUT PADA PEMILU, KHUSUSNYA PEMILIHAN PRESIDEN, TANGGAL 14 FEBRUARI 2024.  a thread.";1;1;1;1;in;1675752927917666304;1757027498247020678;hello62_;https://twitter.com/hello62_/status/1757027498247020678
Mon Feb 12 13:02:16 +0000 2024;1757027339937186302;"@narkosun Yang dilarang itu presiden ikut kampanye. Tidak mungkin presiden netral karna dia punya hak pilih  TNI Polri yang harus netral dan tidak ikut bisa pemilu. Dana bansos itu dibahas di DPR, yang menentukan bukan hanya presiden. Apa yang salah ya..?";0;0;0;0;in;937242824898052096;1756820137184022784;Rusmankoleba1;https://twitter.com/Rusmankoleba1/status/1757027339937186302
Mon Feb 12 12:59:43 +0000 2024;1757026697059152125;"Pemilu 2024, Presiden Jokowi Nyoblos di TPS 10 Gambir https://t.co/KUoZlFbDBv";0;0;0;0;in;847372542830444544;1757026697059152125;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1757026697059152125
Mon Feb 12 12:54:35 +0000 2024;1757025405712863722;"Presiden Dorong terlaksana pemilu yang berjalan jujur dan adil https://t.co/gHznFV3LNg";0;0;0;0;in;1739604100579569664;1757025405712863722;Luffydrago75957;https://twitter.com/Luffydrago75957/status/1757025405712863722
Mon Feb 12 12:52:58 +0000 2024;1757024999402270893;"Aliansi Rakyat Bergerak (ARB) kembali menyerukan aksi massa 'Gejayan Memanggil Kembali' untuk memprotes nasib demokrasi yang semakin mundur &amp  dugaan kecurangan pada pelaksanaan Pemilu 2024 di era pemerintahan Presiden Joko Widodo ❓🤔👉Demokrasi Dikorupsi? https://t.co/YbyEqmUT3e";0;1;7;11;in;1028124533201371136;1757024999402270893;MMargani5;https://twitter.com/MMargani5/status/1757024999402270893
Mon Feb 12 12:52:38 +0000 2024;1757024914396340370;"Buru kelar kek ini pemilu biar twitter gua jadi menghibur lagi isinya ga org adu bacot ttg presiden terus";0;1;0;0;in;3172185487;1757024914396340370;Sekuutpy;https://twitter.com/Sekuutpy/status/1757024914396340370
Mon Feb 12 12:45:16 +0000 2024;1757023063206715702;"Presiden Jokowi berpesan kepada KPPS agar jujur, adil, tegas, dan cermat dalam Pemilihan Umum (Pemilu) 2024 pada 14 Februari 2024 mendatang. https://t.co/NZiTVscKqz #InvestorDaily #investasi #Saham";0;0;0;0;in;238091066;1757023063206715702;InvestorID;https://twitter.com/InvestorID/status/1757023063206715702
Mon Feb 12 12:43:37 +0000 2024;1757022644606820818;"@dokterparu ini twit awalnya pdhl harmless, merujuk k @KPU_ID. cm kmudian di qrt lalu ada yg nunjuk muslim mayoritas. sebetulnya gampang, pilih capres yg inklusif berdasarkan rekam jejaknya. krn kpu akan koordinasi dgn presiden utk jadwal pemilu. konon katanya presiden skrg suka dgn rabu pon";0;0;0;0;in;44353330;1756821782273921396;ja_und;https://twitter.com/ja_und/status/1757022644606820818
Mon Feb 12 12:43:29 +0000 2024;1757022613967393134;"Dear Presiden Konoha...  How low can you go merusak demokrasi bangsa?  How long can you go melawan akal sehat bangsa?  #DirtyVote #Pemilu #PemiluDamai2024";0;0;0;0;in;1017413338714685440;1757022613967393134;Wiryaredja;https://twitter.com/Wiryaredja/status/1757022613967393134
Mon Feb 12 12:42:40 +0000 2024;1757022409071485353;"Menerima serangan fajar pemilu 2024  Pricelist: - Presiden 1.000k - DPR RI 500k - DPD 450k - DPR Provinsi 350k - DPRD 300k   Paket 5 surat suara only 2.100k  Dijamin amanah Transfer hanya lewat BCA,Mandiri dan BRI";1;3;1;2;in;384842412;1757022409071485353;HhsamR_;https://twitter.com/HhsamR_/status/1757022409071485353
Mon Feb 12 12:40:19 +0000 2024;1757021816823095641;"Wakil Presiden Ma'ruf Amin menyatakan, pemerintah bakal memperhatikan kritik terhadap dugaan  kecurangan Pemilihan Umum (Pemilu) 2024 yang disuarakan lewat film  dokumenter Dirty Vote. &lt  #MarufAmin #DirtyVote   https://t.co/VsCYzIQ3b9";0;8;21;94;in;23343960;1757021816823095641;kompascom;https://twitter.com/kompascom/status/1757021816823095641
Mon Feb 12 12:40:00 +0000 2024;1757021735210328423;"Presiden Jokowi beri pesan kepada seluruh KPPS di seluruh Indonesia agar bekerja jujur, adil, tegas dan cermat. Hal itu agar pemilu berlangsung jujur dan adil.  #detikPemilu #WaktunyaMilih  https://t.co/kNHsURKihF";24;113;15;46;in;69183155;1757021735210328423;detikcom;https://twitter.com/detikcom/status/1757021735210328423
Mon Feb 12 12:38:51 +0000 2024;1757021446164119554;"setelah 4 kali ikut Pemilu, baru kali ini ngerasa penting buat ngasih pandangan d grup keluarga. dulu, kyak gak perlu, krn calonnya  bobrok semua. skrang ngerasa Indonesia dikasih ksempatan buat milih presiden yg baik, sayang sekali disia-siakan.";0;0;0;0;in;422818425;1757021446164119554;masyokkk;https://twitter.com/masyokkk/status/1757021446164119554
Mon Feb 12 12:38:22 +0000 2024;1757021323312947548;"Gak cuma presiden indo yang banyak tingkah di pemilu guys, presiden senegal juga salto sana sini biar pemilu di sana ditunda";0;1;0;0;in;1513442227715907587;1757018586974216347;rupertzsdrop;https://twitter.com/rupertzsdrop/status/1757021323312947548
Mon Feb 12 12:37:53 +0000 2024;1757021205343957028;"Presiden Joko Widodo (Jokowi) menerima undangan untuk melakukan pencoblosan surat suara Pemilu 2024 dari Kelompok Penyelenggara Pemungutan Suara (KPPS) TPS 10 Kelurahan Gambir, Jakarta Pusat.https://t.co/e41Q0CaIy2";0;0;0;0;in;423220305;1757021205343957028;ANTARABengkulu;https://twitter.com/ANTARABengkulu/status/1757021205343957028
Mon Feb 12 12:37:37 +0000 2024;1757021136595165339;"Kenali 5 warna surat suara pemilu 2024  *Warna Abu² : Pemilihan Presiden &amp  Wakil Presiden *Warna Kuning : Pemilihan DPR RI *Warna Merah : Pemilihan DPD *Warna Biru : Pemilihan DPRD Provinsi *Warna Hijau : Pemilihan DPRD Kabupaten/Kota  #AyoSiapSiapNyoblos https://t.co/xodDHcH8IS";0;0;3;3;in;1265414914065051648;1757021136595165339;neyaava;https://twitter.com/neyaava/status/1757021136595165339
Mon Feb 12 12:35:20 +0000 2024;1757020559983128936;"Ka.Kanwil Kemenag Kalsel Dr. H. Muhammad Tambrin, M. M. Pd Berhasil pada Kegiatan Doa Bersama Untuk Pemilu Damai Yang Dihadiri Presiden RI, Menteri Agama RI, dan Para Tokoh Lintas Agama secara Hybrid, Senin (12/02/2024) https://t.co/41iqr4AwBO";0;0;0;6;in;1155697844;1757020559983128936;kemenagkalsel;https://twitter.com/kemenagkalsel/status/1757020559983128936
Mon Feb 12 12:34:39 +0000 2024;1757020389639917881;"3. data persebaran bansos dari taun 2014 terlihat sangat jelas bahwa ketika tahun pemilu bansos meningkat tajam, dan sasaran provinsi bansos tersebut akhirnya memilih paslon yang didukung oleh bapak presiden";0;1;0;0;in;1262603238655660032;1757018528291725653;molyyyyi;https://twitter.com/molyyyyi/status/1757020389639917881
Mon Feb 12 12:33:21 +0000 2024;1757020061498560922;"Pengen cepet cepet selesai pemilu sampe pelantikan presiden yang baru.  Mpet banget dimana mana hate speech tentang paslon yang ga didukung.";0;0;1;0;in;419488172;1757020061498560922;nosable;https://twitter.com/nosable/status/1757020061498560922
Mon Feb 12 12:32:55 +0000 2024;1757019953973399889;"@fadlizon Kan suruhan bapak presiden yg Lo jelek2in pas pemilu 2014 dan 2019 pak Fadli 😄";0;0;0;0;in;3911257460;1756970957460369803;N_R_Putra96;https://twitter.com/N_R_Putra96/status/1757019953973399889
Mon Feb 12 12:29:16 +0000 2024;1757019036389621875;"@Adamilarif Wkwk. Lek ngono, mending sampe akar2 e dam. Presidential Threshold dicabut, presiden independen bisa maju. Total pemilu krn ga perlu parpol. Tp di lain sisi mematikan pendidikan politik yg "formal" wkwk. Serba salah.";0;1;0;0;in;1219230048860786688;1757015580392194206;yusufkurasal;https://twitter.com/yusufkurasal/status/1757019036389621875
Mon Feb 12 12:28:15 +0000 2024;1757018778691645529;"@Pambudiibnu @tegalfess Tergantung tps nya juga kak, pemilu kemarin keluarga ku ga sempet ngurus surat pindah tapi pada bisa coblos presiden aj";0;0;0;0;in;1368814779968614403;1756980193032602079;caffeineeds;https://twitter.com/caffeineeds/status/1757018778691645529
Mon Feb 12 12:17:03 +0000 2024;1757015959154659405;"Film dokumenter yang mengungkap dugaan kecurangan Pemilu oleh Presiden Jokowi itu dirilis pada 11 Februari 2024.  🗣Bivitri: "Mengapa bansos dijadikan alat berpolitik? Ada satu konsep dalam ilmu politik yang namanya politik gentong babi atau pork barrel politics."";0;1;2;6;in;18129942;1757015955216253255;tempodotco;https://twitter.com/tempodotco/status/1757015959154659405
Mon Feb 12 12:16:51 +0000 2024;1757015912442642459;"@BagusSuwunk @WidasSatyo Pemilu taun ini yg dibahas polarisasi taun itu juga dan kenapa anies aja yg ditagih. Presiden yg janji perdamaian gimana? Kok lu ga ditagih";0;0;0;8;in;182297607;1756965290334892377;alfeeii;https://twitter.com/alfeeii/status/1757015912442642459
Mon Feb 12 12:16:25 +0000 2024;1757015801973141825;"@merapi_uncover Perlawanan kecurangan pemilu.. Mosok presiden yang harus menjaga agar undang-undang dilaksanakan dgn baik malah melanggar hukum 😌 https://t.co/DFdzi82Nwm";0;0;0;3;in;460090016;1756996825444462941;yyaksis;https://twitter.com/yyaksis/status/1757015801973141825
Mon Feb 12 12:15:58 +0000 2024;1757015689062404458;"ohh yg dipermasalahin waktu uploadnya ya? 1. kenapa gaji ASN, TNI, Polri naik pas deket pemilu? 2. kenapa dana bansos meningkat drastis menjelang pemilu bahkan melebihi dana bansos saat covid? dengan embel2 "bantuan presiden" padahal yg berwenang kemensos? 3. kenapa peraturan MK-";0;1;0;0;in;1610532772313206784;1757015689062404458;mungkinperhaps;https://twitter.com/mungkinperhaps/status/1757015689062404458
Mon Feb 12 12:12:29 +0000 2024;1757014810695458894;"Prabowo menyampaikan bahwa mendapat dukungan dari dua mantan presiden terakhir merupakan kehormatan bagi Prabowo - Gibran dalam perjalanan menuju Pemilu 2024. dekade08";0;0;0;0;in;1668836296540971008;1757014810695458894;azaleaptri_;https://twitter.com/azaleaptri_/status/1757014810695458894
Mon Feb 12 12:12:18 +0000 2024;1757014765849985130;"Imo  Gua skip disini, Ini pilkada Jakarta 2 putaran, awalnya Ahok unggul tapi di putaran kedua gugur karna suara AHY dan Anies jadi 1, yg akhirnya Anies menang.   tapi inget, ini Jakarta ya, cuma beberapa juta orang doang.  Kalo untuk pemilu presiden gua masih optimis 1 putaran- https://t.co/ovpn35UppN";0;1;0;0;in;2160758689;1757014765849985130;Sinka_666;https://twitter.com/Sinka_666/status/1757014765849985130
Mon Feb 12 12:11:01 +0000 2024;1757014440866902180;"menggunakan hak pilih sesuai alamat KTP-el mulai pukul 12.00 sd 13.00. Jangan lupa bawa KTP elektronikmu ya..  Pada Pemilu Tahun 2024 kita memilih Presiden dan Wakil Presiden, DPR RI, DPD RI, DPRD Provinsi dan DPRD Kabupaten/Kota.  Untuk informasi lebih lanjut, hubungi Chatbot https://t.co/Wva2y4Fy3K";0;1;1;2;in;1382264767142711298;1757014358994149448;ApriyadiKing;https://twitter.com/ApriyadiKing/status/1757014440866902180
Mon Feb 12 12:10:45 +0000 2024;1757014376882810992;"@FahmiAgustian @aniesbaswedan misal nih ada ujian tertulis untuk tes pemilu siapa bakal jadi presiden, gua yakin anis nomor 1";0;0;0;0;in;1346801648186789889;1756948728093855872;raihanatauiyan;https://twitter.com/raihanatauiyan/status/1757014376882810992
Mon Feb 12 12:09:19 +0000 2024;1757014014301962528;"#TemanPemilih, Ayo Datang ke Tempat Pemungutan Suara pada hari Rabu, 14 Februari 2024. Gunakan Hak Pilih Anda.   Pada Pemilu Tahun 2024 kita memilih Presiden dan Wakil Presiden, DPR RI, DPD RI, DPRD Provinsi dan DPRD Kabupaten/Kota  #KPUMelayani #PemiluSerentak2024 https://t.co/qchYGrrO55";0;0;0;1;in;1378925999828652039;1757014014301962528;KpuTalaud;https://twitter.com/KpuTalaud/status/1757014014301962528
Mon Feb 12 12:09:08 +0000 2024;1757013968114290903;"Jangan sampai salah lhoo... Ada 5 surat suara di pemilu 2024 ini. * Abu untuk Presiden &amp  Wapres * Kuning untuk DPR-RI * Merah untuk DPD * Biru untuk DRPD Provinsi * Hijau untuk Kabupaten/kota.  Cermati dengan baik dan benar  #AyoSiapSiapNyoblos https://t.co/6XqvnpUz2M";0;8;12;12;in;1574771630496423937;1757013968114290903;EndahYulie06;https://twitter.com/EndahYulie06/status/1757013968114290903
Mon Feb 12 12:08:22 +0000 2024;1757013774203232519;"Dirty Vote adalah karya yang berasal dari kecemasan demokrasi, film tersebut membahas seputar calon presiden.  Film yang menguak praktek kecurangan pelemilu nanti, menampilkan sosok 3 pakar hukum tata negara yang miris soal pemilu 2024.  https://t.co/1h1BmIwu4i";0;0;0;1;in;1484413289249779712;1757013774203232519;gresiksatu1;https://twitter.com/gresiksatu1/status/1757013774203232519
Mon Feb 12 12:06:22 +0000 2024;1757013273013326113;"Ramenya pemilu taun ini, seakan akan jadi prioritas banget ada yang dukung nomor  1 lah, 2 lah, 3 lah, inget prioritas utama itu ibadah urusan presiden nomor 2 🫣";0;0;0;0;in;822772057;1757013273013326113;adam_istiqomah;https://twitter.com/adam_istiqomah/status/1757013273013326113
Mon Feb 12 12:02:21 +0000 2024;1757012260546073044;"Entah why, aku kok selalu excited kalau mau ikut nyoblos pas Pemilu. Kek seru pol. Terus milih siapa?  Yaaa ra janji, sepertinya keputusanku akan ku buat di bilik suara nanti wkwkw. Jik molah-malih terus soal Presiden 😅🤣";0;1;0;0;in;100166156;1757012260546073044;ndanchols;https://twitter.com/ndanchols/status/1757012260546073044
Mon Feb 12 12:00:44 +0000 2024;1757011856055816568;"aku harap 5 tahun kedepan tetap ada pemilu, gubernur juga bukan ditunjuk oleh presiden";0;0;0;0;in;1591068574579204096;1757011856055816568;wolfiejwu;https://twitter.com/wolfiejwu/status/1757011856055816568
Mon Feb 12 11:57:59 +0000 2024;1757011162703749429;"Tinggal dua hari lagi, asa PEMILU 2024 gagal sudah tak bisa diharapkan lagi. Lebih baik siapkan mental siapapun pemenangnya ya itu Presiden NKRI. Bagi intelektual yg merangkap politikus, mari bersama menjadi mitra oposisi terhadap presiden terpilih nantinya. Jgn diam sj nantinya.";0;0;1;0;in;276418841;1757011162703749429;Putra_Adi_YM;https://twitter.com/Putra_Adi_YM/status/1757011162703749429
Mon Feb 12 11:56:32 +0000 2024;1757010799237964114;"pemilihan umum pemilu #sarana #pelaksanaan #kedaulatan #rakyat #yang #dilaksanakan #secara #langsung #umum #bebas #rahasia #jujur dan #adil pemilihan umum presiden dan wakil presiden #pemilu presiden dan wakil presiden #pemilihan #umum #untuk #memilih #presiden dan #wakilpresiden";0;0;0;0;in;131680725;1757010799237964114;adityanugraha82;https://twitter.com/adityanugraha82/status/1757010799237964114
Mon Feb 12 11:55:24 +0000 2024;1757010511827493257;"Golongan putih alias golput selalu muncul menghantui setiap kontestasi politik baik itu di pentas pemilihan kepala daerah maupun pemilihan presiden.   Di tahun politik ini pun terutama jelang Pemilu 2024, golongan putih atau golput masih tetap menghantui pesta politik 2024.… https://t.co/JgeOvnoCbk";0;1;1;4;in;55507370;1757010511827493257;tvOneNews;https://twitter.com/tvOneNews/status/1757010511827493257
Mon Feb 12 11:55:00 +0000 2024;1757010410740269140;"12. Hukumnya Presiden Memihak dalam Pemilu https://t.co/KJxzSw7cv0";0;0;0;0;in;81066525;1757010410740269140;klinikhukum;https://twitter.com/klinikhukum/status/1757010410740269140
Mon Feb 12 11:54:00 +0000 2024;1757010158960443614;"Presiden Jokowi terima surat undangan pencoblosan untuk Pemilu 2024. Jokowi akan mencoblos di TPS 10, RW 02, Gambir, Jakarta Pusat. Ada yang sama tempat nyoblosnya? 😁  #detikPemilu #WaktunyaMilih  https://t.co/2A7mp68x7g";0;0;0;3;in;69183155;1757010158960443614;detikcom;https://twitter.com/detikcom/status/1757010158960443614
Mon Feb 12 11:53:06 +0000 2024;1757009935018471554;"@republikaonline Coba anak presiden aktif gak usah maju pemilu skrg.. nanti saja  klo sdh 40 thn dan bpknys udah selesai menjabat.. gak akan ad spt ini..";0;0;0;1;in;2611752848;1757001743383343585;tirianto789;https://twitter.com/tirianto789/status/1757009935018471554
Mon Feb 12 11:51:29 +0000 2024;1757009524945551532;"@nabiylarisfa Aku jg kmaren gitu ada byk keluarga dsurabaya lg pd telponan ni keingat pemilu, pas ku tanya hampir smua keluarga mau pilih yg ono, pas kutanya knapa da yg jawab gemoy ada jwb kasihan berapa kali ikut gapernah jd presiden😔 trus kujelesin ke mreka jd pd mau milih abah smua 😀";0;0;0;3;in;1575752919013810176;1756914582633816297;Pa1000Rina;https://twitter.com/Pa1000Rina/status/1757009524945551532
Mon Feb 12 11:51:07 +0000 2024;1757009434919031206;"@MamatAlkatiri "Pasangan Calon terpilih adalah Pasangan Calon yang memperoleh suara lebih dari 50 persen dari jumlah suara dalam Pemilu Presiden dan Wakil Presiden dengan sedikitnya 20 persen suara di setiap provinsi yang tersebar di lebih dari setengah jumlah provinsi di Indonesia." Dibaca lg";0;0;0;2;in;1691491987948814336;1756989992000532620;WahiStan;https://twitter.com/WahiStan/status/1757009434919031206
Mon Feb 12 11:48:50 +0000 2024;1757008860450373732;"Dirty Vote.  Konten ini cenderung lebih banyak mengkritik kinerja pemerintah (Presiden, KPU, Bawaslu, MK, dsb.) dan sisanya paslon &amp  parpol.  Namun dikarenakan release saat masa Pemilu (apalagi di masa tenang), maka rakyat memiliki tafsir yang bias.";0;1;0;0;in;77920041;1757008860450373732;Raadtraa;https://twitter.com/Raadtraa/status/1757008860450373732
Mon Feb 12 11:48:05 +0000 2024;1757008672772034596;"2014  Pemilu perdana yang aku ikuti, agak lupa pilih Prabs atau Owi, dulu ga ngerti apa pentingnya milih presiden. Baru banget 17 tahun. Cuma inget di path rame tentang I stand on the blablabla side terus aku ngepost “I stand onthe onthe” dengan foto onde-onde di sebelah.";0;1;0;0;in;77428280;1757008672772034596;zameliazahra;https://twitter.com/zameliazahra/status/1757008672772034596
Mon Feb 12 11:45:12 +0000 2024;1757007944217239658;"Dari Kampung Bj Habibie, Sivitas Akademika UMGO Serukan Pemilu Berintegritas: https://t.co/MqheudotU0, Gorontalo – Setelah kota-kota besar sekarang  giliran kampung halaman BJ Habibie tepatnya Kota Gorontalo turut merayakan euforia Pemilihan Presiden… https://t.co/nzGVxPmBeq https://t.co/sYoJwafEd2";0;0;0;0;in;836093616363716608;1757007944217239658;matakitaco;https://twitter.com/matakitaco/status/1757007944217239658
Mon Feb 12 11:42:45 +0000 2024;1757007329487429660;"@Andiarief__ Ingat, waktu jadi presiden kadernya bancakan proyek.....dan sekarang jadi bebeknya rejim....setelah pemilu partainya terlempar dari senayan......tragis";0;0;0;2;in;250898887;1756915125972586769;Dironotonegoro;https://twitter.com/Dironotonegoro/status/1757007329487429660
