Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,pattern_counts,label
1424,1424,1424,1424,Mon Feb 12 08:55:54 +0000 2024,1756965340981116956,habis tonton dirty vote jadi tanya gue pjpejabat bahkan ngejabatnya enggak sebentar bahkan lebih thun enggak langsung milu kaya pilih presidengk perlu pj jelasin mohon bantu,0,0,0,0,in,1480742499496779780,1756965340981116956,pillowaguilina,https://twitter.com/pillowaguilina/status/1756965340981116956,{},
1425,1425,1425,1425,Mon Feb 12 08:54:44 +0000 2024,1756965047669289267,milu rupa momentum masyarakat indonesia pilih calon presiden calon wakil presiden calon legislatif pilih terima lima jenis surat suara panitia kpps,0,1,0,0,in,313710815,1756965047669289267,kabarsleman,https://twitter.com/kabarsleman/status/1756965047669289267,{},
1426,1426,1426,1426,Mon Feb 12 08:53:48 +0000 2024,1756964811131531541,hahaha lu pikir gue kagak tau cuy case gary hart nyalonkan diri presiden lu banding sama connie bukan ikut milu hahaha keren konteks bukan masalah oposisi bukan prabowo jadi presiden bagaimana cara orang bap orang,0,1,0,1,in,973346674276933632,1752662167575269839,TheOceanPapi,https://twitter.com/TheOceanPapi/status/1756964811131531541,{},
1427,1427,1427,1427,Mon Feb 12 08:52:33 +0000 2024,1756964497544339732,civitas akademik gerak selamat demokrasi guru besar guru tinggi terbit petisi tuntut netralitas presiden asn tnipolri aparatur desa wujud milu adil selamat demokrasi konstitusi pilih capres culik,5,19,108,410,in,1101696077147729920,1756964497544339732,03__nakula,https://twitter.com/03__nakula/status/1756964497544339732,{},
1428,1428,1428,1428,Mon Feb 12 08:51:25 +0000 2024,1756964212772130937,curang milu pilpres mulai sejak tunjuk pj kepala daerah angkat pj kepala daerah jadi bukti ada penyalahgunaan kuasa sejak presiden joko widodo laku tunjuk jabat gubernur provinsi,0,1,1,1,in,754652093672067072,1756964212772130937,Kosimatkasah,https://twitter.com/Kosimatkasah/status/1756964212772130937,{},
1429,1429,1429,1429,Mon Feb 12 08:48:39 +0000 2024,1756963516488253554,curang milu pilpres mulai sejak tunjuk pj kepala daerah angkat pj kepala daerah jadi bukti ada penyalahgunaan kuasa sejak presiden joko widodo laku tunjuk jabat gubernur provinsi pj gubernur dki jakarta,0,4,5,10,in,1226725839099707392,1756963516488253554,aan_muba,https://twitter.com/aan_muba/status/1756963516488253554,{},
1430,1430,1430,1430,Mon Feb 12 08:47:36 +0000 2024,1756963249751576612,jumlah informasi hasil himpun aksi sebut lawan curang milu pihak presiden joko widodo,0,0,0,1,in,231355136,1756963249751576612,SINDOnews,https://twitter.com/SINDOnews/status/1756963249751576612,{},
1431,1431,1431,1431,Mon Feb 12 08:47:25 +0000 2024,1756963203446415710,milu pesta demokrasi selesai mohon semua serta pilih terima apa hasil nyajangan prasangka burukkarena rupa suudzon dosa besar siapa jadi presiden ingat keluarga masing orang sayang,0,0,0,0,in,1056191810853253120,1756963203446415710,bejo_sekali,https://twitter.com/bejo_sekali/status/1756963203446415710,{},
1432,1432,1432,1432,Mon Feb 12 08:43:49 +0000 2024,1756962298407886943,lah tim cepat reformasi hukum atas perintah siapa presiden kan bentuk milu benar aja sana u- legislasi banyak enggak jelas,0,0,0,0,in,1745991860907294720,1756714881565548861,GigsMadjid,https://twitter.com/GigsMadjid/status/1756962298407886943,{},
1433,1433,1433,1433,Mon Feb 12 08:42:29 +0000 2024,1756961961701716418,ingat partai utama usung presiden jokowi kan partai pdi-p kata perintah perintah era partai pdi-p menang milu amp pilpres jadi tak mungkin partai pdi-p tinggal dukung perintah,0,0,0,0,in,2368881722,1756832281333997735,68Supriyono,https://twitter.com/68Supriyono/status/1756961961701716418,{},
1434,1434,1434,1434,Mon Feb 12 08:41:49 +0000 2024,1756961795078808040,damai milu tetap beda dapat asumsi paslon idola masingmasing baik biasa kalo bias meski sukacinta paslon tentu alas alas pilih paslon sebut dasar kerja paslon presiden,0,1,0,0,in,1071715168864747522,1756960523013538026,nosy_ket,https://twitter.com/nosy_ket/status/1756961795078808040,{},
1436,1436,1436,1436,Mon Feb 12 08:37:14 +0000 2024,1756960643670790529,tuntut presiden netral milu kammi garut selamat masa depan indonesia jahat demokrasi,0,0,0,0,in,239873274,1756960643670790529,harapanrakyat_,https://twitter.com/harapanrakyat_/status/1756960643670790529,{},
1437,1437,1437,1437,Mon Feb 12 08:32:18 +0000 2024,1756959398659055679,enggak beban prab kalah amp khianat dukung muncul nama anies semua orang enggak percaya anies maju pilpres banyak upaya jegal mulai covid serah piala presiden etc tambah masiv nya kondisi milu,0,0,1,4,in,581069684,1756719344044945597,syahrulfire,https://twitter.com/syahrulfire/status/1756959398659055679,{},
1438,1438,1438,1438,Mon Feb 12 08:31:57 +0000 2024,1756959310696071559,presiden joko widodo tekan seluruh masyarakat mantap kesiap pilih umum milu laksana milu tetap jalan jujur adil,0,1,0,1,in,1619964424382722051,1756959310696071559,napuamanda,https://twitter.com/napuamanda/status/1756959310696071559,{},
1439,1439,1439,1439,Mon Feb 12 08:28:41 +0000 2024,1756958489849786662,tonton dirty vote cuman doa siapa presiden pilih please jangan bikin negara makin bobrok milu langkah mk bagaimana besok kalau jadi presiden end,0,1,0,0,in,1489192096334778369,1756958489849786662,whydonustay,https://twitter.com/whydonustay/status/1756958489849786662,{},
1440,1440,1440,1440,Mon Feb 12 08:27:01 +0000 2024,1756958069031055436,presiden tekan masyarakat mantap kesiap milu laksana milu tetap jalan jujur amp adil dukung amp sukses selenggara milu,0,0,0,0,in,1357113302858440706,1756958069031055436,macesonyaa,https://twitter.com/macesonyaa/status/1756958069031055436,{},
1441,1441,1441,1441,Mon Feb 12 08:27:00 +0000 2024,1756958068129386810,milu presiden kok timses masingmasing capres malah ubek masalah personal bawabawa keluarga capres,0,0,0,0,in,3087593690,1756958068129386810,stareandglare,https://twitter.com/stareandglare/status/1756958068129386810,{},
1442,1442,1442,1442,Mon Feb 12 08:25:25 +0000 2024,1756957667925602594,curang milu rancang joko jangan ikut masa gara satu manusia serakah gila kuasa indonesia hancur rakyat mau nya amin ubah no presiden indonesia bpk anies baswedan murni pilih rakyat seluruh indonesia bendera indonesia,0,0,0,2,in,991825978954403841,1756957667925602594,MARIA36819304,https://twitter.com/MARIA36819304/status/1756957667925602594,{},
1443,1443,1443,1443,Mon Feb 12 08:25:06 +0000 2024,1756957586946195836,ketua umum partai golkar airlangga hartarto nilai film dirty vote rupa bentuk kampanye hitam pasang calon presiden prabowo subianto wakil presiden gibran rakabuming raka klaim milu jalan lancar,10,67,5,19,in,18129942,1756957586946195836,tempodotco,https://twitter.com/tempodotco/status/1756957586946195836,{},
1445,1445,1445,1445,Mon Feb 12 08:21:28 +0000 2024,1756956674840269104,sama satu film poin curang milu masif laku jabat negara presiden jokowi kalo lo omong jahat mau politis jahat,0,0,0,0,in,1585944764893245442,1756955784586625440,rvlifelongf,https://twitter.com/rvlifelongf/status/1756956674840269104,{},
1446,1446,1446,1446,Mon Feb 12 08:17:32 +0000 2024,1756955684707664218,polres probolinggo gelar apel geser pasu aman tps milu probolinggo- polres probolinggo gelar apel geser pasu rangka aman tps tahap pungut hitung suara milu legislatif presiden tahun wilayah hukum polres probolinggo,0,0,0,0,in,1408375333703753732,1756955684707664218,PKrejengan,https://twitter.com/PKrejengan/status/1756955684707664218,{},
1447,1447,1447,1447,Mon Feb 12 08:16:36 +0000 2024,1756955450518737339,calon presiden nomor urut anies baswedan tanggap film dirty vote ungkap bagi curang milu minta pihak,0,0,0,0,in,46693036,1756955450518737339,inilahdotcom,https://twitter.com/inilahdotcom/status/1756955450518737339,{},
1448,1448,1448,1448,Mon Feb 12 08:14:10 +0000 2024,1756954838561407451,gua enggak tuju soal pj kepala daerah awal putus milu serentak jokowi obrol romi ppp apa enggak bahaya pimpin negara pj banyak romi bilang malah jkw ketiban pulung partai presiden gratis nah situ lah awal mula,0,1,0,0,in,364817969,1756673329006838000,likelon,https://twitter.com/likelon/status/1756954838561407451,{},
1449,1449,1449,1449,Mon Feb 12 08:12:31 +0000 2024,1756954420095615427,rabu februari hari coblos milu pilih calon anggota legislatif dpr ri dprd provinsikotakabupatan dpd calon presidenwakil presiden apa perhati ada tps ikut infografisnya,0,1,0,1,in,3067711995,1756954420095615427,Fraksi_NasDem,https://twitter.com/Fraksi_NasDem/status/1756954420095615427,{},
1451,1451,1451,1451,Mon Feb 12 08:06:57 +0000 2024,1756953023103049930,masa tenang kampanye hari pertama h- hari coblos medsos guncang nyata connie bakrie soal calon prabowo-gibran film dokumenter dirty vote benang merah dua sebut integritas kredibilitas presiden jokowi milu,0,0,4,0,in,226497196,1756953023103049930,Alamalika,https://twitter.com/Alamalika/status/1756953023103049930,{},
1452,1452,1452,1452,Mon Feb 12 08:00:52 +0000 2024,1756951490906951994,gue laku selesai milu bikin story wa abah menang kalah gue tetap bangga baris abah banyak orang makan hoax abah gue enggak pernah aku presiden menang hasil curang,0,0,0,0,in,2526916112,1756951490906951994,FlyGoViz,https://twitter.com/FlyGoViz/status/1756951490906951994,{},
1453,1453,1453,1453,Mon Feb 12 08:00:17 +0000 2024,1756951343074557993,bukan milu dulu menang sama simerah baik eksekutif maupun legeslatif arti film dv bukan serang presiden partai dunk ingat simbok pernah bilang pak owi kalo enggak dah simbok bukan apa nah loh jadi menllakukan curang siapa cb,0,1,0,0,in,1620797254826082307,1756905101057548791,KomsiaSya,https://twitter.com/KomsiaSya/status/1756951343074557993,{},
1454,1454,1454,1454,Mon Feb 12 07:59:13 +0000 2024,1756951076266475799,polres probolinggo gelar apel geser pasu rangka aman tps tahap pungut hitung suara milu legislatif presiden tahun wilayah hukum polres probolinggo berita lengkap klik,0,0,0,0,in,1537210135998656512,1756951076266475799,iNewsprob,https://twitter.com/iNewsprob/status/1756951076266475799,{},
1455,1455,1455,1455,Mon Feb 12 07:58:18 +0000 2024,1756950842941604062,siapa gue asyik asyik aja gw nyari makan sendiri salam pemilu damai,0,0,0,1,in,551513020,1756950842941604062,LaareBooment,https://twitter.com/LaareBooment/status/1756950842941604062,{},
1456,1456,1456,1456,Mon Feb 12 07:57:58 +0000 2024,1756950759122600117,sekretariat pps rt desa kampung besar bhabinkamtibmas desa kampung besar aiptu janur prasojo sama babinsa kopka msopyana laksana awal distribusi logistik milu desa kempung besar kotak suara presiden kotak,0,0,0,0,in,1739180138544467968,1756950759122600117,TeluknagaP74044,https://twitter.com/TeluknagaP74044/status/1756950759122600117,{},
1457,1457,1457,1457,Mon Feb 12 07:57:43 +0000 2024,1756950698934280648,takut salah presiden memang pengin salah aja enggak tau deh kalau anies presiden sih jelas salah kalau milu tanggal segitu wajah gembira dengan mata bahagia wong enggak kait isu sara selalu salah kait wkwk,0,0,0,0,in,1365349729454854145,1756374362540986434,DobbyisFairy,https://twitter.com/DobbyisFairy/status/1756950698934280648,{},
1458,1458,1458,1458,Mon Feb 12 07:54:04 +0000 2024,1756949780994150465,presiden menteri gubernur masuk jabat negara kaka uu milu baca yuk kalau enggak tau wajah memberikan ciuman jauh,0,1,0,0,in,1181709321794551813,1756681033326703010,winnithepoohhh,https://twitter.com/winnithepoohhh/status/1756949780994150465,{},
1459,1459,1459,1459,Mon Feb 12 07:53:39 +0000 2024,1756949675570081876,politisasi bansos gaji asn pensiun naik - gaji buruh cuma menteriwakil menteri ikut kampanye guna fasilitas negara cuti presiden cawe-cawe bawaslu kompeten selenggara milu partisan mandiri,0,1,0,0,in,969108433,1756940578565288344,chapunkgenit82,https://twitter.com/chapunkgenit82/status/1756949675570081876,{},
1460,1460,1460,1460,Mon Feb 12 07:52:47 +0000 2024,1756949455688048992,andai dirty vote luncur milu selesai presiden pilih yakin semua ilmu masuk memori kalau sekarang mah kebul otak orang,0,1,0,1,in,1074951083078836224,1756949455688048992,syeaaach_,https://twitter.com/syeaaach_/status/1756949455688048992,{},
1461,1461,1461,1461,Mon Feb 12 07:49:12 +0000 2024,1756948552859967862,uud bro milu guna sila wakil musyawarah mpr jadi lembaga negara tinggi presiden tanggung jawab pasa mpr jadi enak enggak money politik citra dpr nya profesional,0,0,0,1,in,1496821377613336578,1756527779154391451,RumahStrawbery,https://twitter.com/RumahStrawbery/status/1756948552859967862,{},
1462,1462,1462,1462,Mon Feb 12 07:45:20 +0000 2024,1756947582356701341,siapapn presiden pilih indonesia milu moga agenda tiongkok masuk agenda,0,0,0,0,in,1727148370253524992,1756947582356701341,DediSultan75437,https://twitter.com/DediSultan75437/status/1756947582356701341,{},
1463,1463,1463,1463,Mon Feb 12 07:44:12 +0000 2024,1756947293977395679,kalau milu kelar siapa pilih jadi presiden walaupun beda pilih jangan bikin teman tali silahturahmi kandas wajah lega,0,1,0,0,in,543248801,1756947293977395679,notyoursiena,https://twitter.com/notyoursiena/status/1756947293977395679,{},
1464,1464,1464,1464,Mon Feb 12 07:43:18 +0000 2024,1756947069359775878,laju milu talah sakit kepala ku liat orang debat te- bareng ay sapa presiden nya magun ha hidup tetap kain kain jua sapa presiden aku bini presiden hiih wajah menangis keras,0,0,0,1,in,1285416397326041090,1756947069359775878,nrhansa,https://twitter.com/nrhansa/status/1756947069359775878,{},
1465,1465,1465,1465,Mon Feb 12 07:43:00 +0000 2024,1756946992478171272,kalo mau ikt milu presiden jalan didik kota luar daerah ktp asal bagaimana gue lmbat u- pindah tempat coblos gue tnya orang pps sktar rumah gue kata lewat u- pindah dar ikt pilih presiden tetap enggak jelas,0,0,0,0,in,1567889562483195910,1756946992478171272,mrnobodywithme,https://twitter.com/mrnobodywithme/status/1756946992478171272,{},
1466,1466,1466,1466,Mon Feb 12 07:42:00 +0000 2024,1756946740442444227,mau tanya nih warga x kalo mau ikt milu presiden jalan didik kota luar daerah ktp asal bagaimana gue lmbat u- pindah tempat coblos gue tnya orang pps sktar rumah gue kata lewat u- pindah dar ikt pilih presiden tetap enggak,0,0,0,0,in,1567889562483195910,1756526377220903146,mrnobodywithme,https://twitter.com/mrnobodywithme/status/1756946740442444227,{},
1469,1469,1469,1469,Mon Feb 12 07:35:39 +0000 2024,1756945145034141924,tanda seru merah days left election tanda seru merah hola moots tangan melambai buat bingung milu presiden aku share rangkum lebih jelas cek website paslon aku share reply,2,1,3,4,in,1720276255747284992,1756945145034141924,abangnyayusion,https://twitter.com/abangnyayusion/status/1756945145034141924,{},
1470,1470,1470,1470,Mon Feb 12 07:31:54 +0000 2024,1756944202024534287,maaf nih gua komen luar konteks mau tanya nih warga x kalo mau ikut milu presiden jalan didik kota luar daerah ktp asal bagaimana gue lmbat u- pindah tempat coblos ge tnya orang pps tempat tinggal gue kata lewat u- pindah,0,1,0,0,in,1567889562483195910,1756248417326731419,mrnobodywithme,https://twitter.com/mrnobodywithme/status/1756944202024534287,{},
1471,1471,1471,1471,Mon Feb 12 07:31:33 +0000 2024,1756944111989629392,presiden joko widodo tekan seluruh masyarakat mantap kesiap pilih umum milu laksana milu tetap jalan jujur adil dukung sukses selenggara milu,0,0,0,0,in,1357035720523739137,1756944111989629392,lekparmin26,https://twitter.com/lekparmin26/status/1756944111989629392,{},
1472,1472,1472,1472,Mon Feb 12 07:28:27 +0000 2024,1756943333577142753,gue tonton dirty votes samping lega bobrok perintah milu tahun buka gue malah jadi makin pesimis menang satu capres independen apa bahasa bersih hadap perintah kuat palai presiden korup bagaimana mau menang,0,1,0,0,in,1534883078484570113,1756941274488488173,akrmodori,https://twitter.com/akrmodori/status/1756943333577142753,{},
1473,1473,1473,1473,Mon Feb 12 07:26:54 +0000 2024,1756942944161169713,masyarakat dukung partai aceh tolak prabowo kampanye akbar partai aceh ria han ek paslon no anies baswedan projeksi dominasi suara presiden milu bendera indonesia aceh,14,44,139,360,in,9688522,1756942944161169713,Aceh,https://twitter.com/Aceh/status/1756942944161169713,{},
1474,1474,1474,1474,Mon Feb 12 07:26:19 +0000 2024,1756942794906865774,bansos salah satu wajib negara tugas siapa serah negara mau presiden langsung mau menteri mau dirut bumn serah dana negara dana rakyat jabat kelola milu hak warga negara tetap no ganjar-mafud gerakan sayang kamu gerakan sayang kamu gerakan sayang kamu api,0,0,1,3,in,876451083446493185,1756922325944225827,wibawatoptri,https://twitter.com/wibawatoptri/status/1756942794906865774,{},
1475,1475,1475,1475,Mon Feb 12 07:26:13 +0000 2024,1756942770600849914,bukan kampanye cuma nyata pribadi aja apri senanda janji menang milu jadi presiden dengar nyanyi abah anies satu jam full,0,0,0,0,in,1054184893,1756942770600849914,aprisenanda,https://twitter.com/aprisenanda/status/1756942770600849914,{},
1477,1477,1477,1477,Mon Feb 12 07:18:41 +0000 2024,1756940874066637127,moga jadi preseden main belakang kontestasi olahraga main wasit seleksi pegawai lelang main ordal adil main aparat milu main belakang presiden tri kepala daerah lurah kalau tak fairplay kapan kualitas tingkat,0,0,0,0,in,62478430,1756875249105371171,tanambaik,https://twitter.com/tanambaik/status/1756940874066637127,{},
1478,1478,1478,1478,Mon Feb 12 07:17:41 +0000 2024,1756940624509776006,tipikal perintah tirani gitu suka bolak balik fakta main kubu prabs zaman fitnah hoax baru ramai milu jadi presiden makan korban sama sekali enggak pikir soal bahaya banget orang begini,0,0,0,0,in,921144421,1756855436383547854,adisptraaa,https://twitter.com/adisptraaa/status/1756940624509776006,{},
